N,T,Total_T
63000,857991,26375122386
63100,859788,26461194057
63200,863238,26547505379
63300,863833,26633878223
63400,866065,26720394584
63500,868487,26807061344
63600,869300,26893981034
63700,872242,26981020016
63800,870061,27068170846
63900,871895,27155554809
64000,874622,27242989131
64100,874992,27330626010
64200,876452,27418355766
64300,879691,27506241735
64400,881162,27596080554
64500,881357,27684211048
64600,881331,27772510545
64700,885028,27860995065
64800,884079,27949572164
64900,888616,28038244668
65000,887312,28127071859
65100,925072,28216096188
65200,890688,28305211935
65300,894546,28394518277
65400,895053,28483983532
65500,895990,28573553826
65600,901725,28663251759
65700,899181,28753229760
65800,902122,28843236699
65900,901744,28933477930
66000,904913,29023843967
66100,906514,29114359175
66200,907078,29205052401
66300,911925,29296050237
66400,908397,29387209645
66500,911365,29478469912
66600,914471,29570542741
66700,916848,29662662840
66800,915749,29754548290
66900,919506,29846375724
67000,921418,29938467345
67100,924112,30030645510
67200,926739,30123077925
67300,924870,30215604511
67400,927858,30308354380
67500,928183,30401715807
67600,931071,30494784897
67700,992324,30588497233
67800,933514,30682004944
67900,935046,30775682014
68000,936705,30869271852
68100,937505,30963044799
68200,940553,31057169690
68300,940802,31151243832
68400,943956,31245550847
68500,945078,31339999628
68600,946601,31434756322
68700,948659,31529557457
68800,951201,31624736152
68900,953297,31719977967
69000,953983,31815637373
69100,956484,31911149748
69200,956086,32006948663
69300,958525,32102789305
69400,962352,32198908335
69500,964342,32295162193
69600,963040,32391613985
69700,968537,32488194607
69800,968058,32585598340
69900,972544,32682910528
70000,971896,32780027615
70100,976510,32877358642
70200,974965,32974900382
70300,978431,33072664298
70400,977725,33170533220
70500,980697,33268553000
70600,983666,33366921580
70700,982364,33465269415
70800,986621,33563764868
70900,988693,33662465690
71000,989509,33761451534
71100,991796,33860515347
71200,993964,33959789343
71300,993394,34059296698
71400,995800,34158962942
71500,998620,34258810663
71600,1003935,34358883445
71700,1001296,34459122303
71800,1003930,34559542842
71900,1006496,34660154690
72000,1009543,34760979700
72100,1012765,34861926761
72200,1012276,34963094224
72300,1015653,35064450642
72400,1015266,35165929517
72500,1016158,35267605968
72600,1019402,35369459387
72700,1021243,35471598006
72800,1023538,35573854601
72900,1026153,35676245634
73000,1026225,35778835981
73100,1029370,35881607613
73200,1031051,35984553680
73300,1031516,36087719305
73400,1033930,36191018767
73500,1035318,36294476065
73600,1039129,36398125271
73700,1038738,36502012277
73800,1040525,36605969861
73900,1042911,36710131781
74000,1043031,36814521223
74100,1046347,36919073117
74200,1049731,37023791326
74300,1048572,37128721499
74400,1054779,37233829025
74500,1052536,37339211669
74600,1100387,37444843763
74700,1057074,37550840793
74800,1057868,37656711034
74900,1062797,37762783798
75000,1064460,37869178098
