N,T,Total_T
442400,16,7697003
442500,16,7698741
442600,31,7700550
442700,15,7702262
442800,25,7704051
442900,20,7705776
443000,15,7707483
443100,15,7709153
443200,15,7710904
443300,26,7712640
443400,25,7714410
443500,16,7716033
443600,15,7717738
443700,21,7719462
443800,19,7721131
443900,15,7722877
444000,20,7724609
444100,21,7726324
444200,24,7728043
444300,20,7729758
444400,19,7731499
444500,30,7733218
444600,16,7734858
444700,21,7736566
444800,15,7738253
444900,15,7739920
445000,15,7741636
445100,16,7743301
445200,24,7745042
445300,21,7746723
445400,25,7748428
445500,21,7750123
445600,15,7751801
445700,25,7753484
445800,26,7755213
445900,23,7757000
446000,15,7758735
446100,24,7760406
446200,20,7762092
446300,19,7763810
446400,20,7765581
446500,15,7767361
446600,20,7769046
446700,15,7770716
446800,30,7772465
446900,26,7774144
447000,16,7775867
447100,25,7777624
447200,16,7779321
447300,16,7781033
447400,20,7782675
447500,14,7784454
447600,25,7786153
447700,23,7787849
447800,19,7789588
447900,27,7791320
448000,20,7793067
448100,25,7794776
448200,24,7796506
448300,15,7798260
448400,19,7799930
448500,36,7801663
448600,15,7803337
448700,22,7805029
448800,21,7806763
448900,21,7808523
449000,20,7810243
449100,30,7812000
449200,19,7813754
449300,20,7815465
449400,20,7817241
449500,19,7819003
449600,16,7820751
449700,20,7822487
449800,16,7824193
449900,16,7825919
450000,20,7827676
450100,15,7829512
450200,16,7831213
450300,20,7832944
450400,20,7834673
450500,35,7836413
450600,17,7838177
450700,15,7839931
450800,24,7841647
450900,15,7843338
451000,15,7845078
451100,15,7846740
451200,15,7848502
451300,21,7850212
451400,26,7851977
451500,20,7853658
451600,15,7855395
451700,20,7857080
451800,16,7858739
451900,15,7860441
452000,43,7862177
452100,19,7863987
452200,16,7865707
452300,21,7867451
452400,17,7869157
452500,19,7870843
452600,19,7872582
452700,15,7874282
452800,16,7875985
452900,20,7877644
453000,15,7879377
453100,15,7881031
453200,15,7882728
453300,25,7884423
453400,16,7886165
453500,16,7887848
453600,20,7889528
453700,26,7891227
453800,20,7892847
453900,26,7894568
454000,29,7896347
454100,20,7898124
454200,16,7899819
454300,15,7901513
454400,21,7903239
454500,25,7905010
454600,24,7906705
454700,16,7908460
454800,25,7910149
454900,26,7911869
455000,16,7913568
455100,15,7915309
455200,29,7917039
455300,15,7918771
455400,21,7920488
455500,15,7922164
455600,15,7923890
455700,15,7925625
455800,20,7927360
455900,20,7928990
456000,20,7930682
456100,14,7932422
456200,21,7934152
456300,20,7935844
456400,20,7937537
456500,16,7939323
456600,26,7941019
456700,15,7942854
456800,16,7944575
456900,20,7946362
457000,15,7947999
457100,15,7949732
457200,20,7951444
457300,15,7953154
457400,21,7954861
457500,22,7956604
457600,20,7958333
457700,24,7960077
457800,20,7961789
457900,26,7963508
458000,16,7965273
458100,25,7967031
458200,25,7968837
458300,15,7970595
458400,19,7972308
458500,35,7974041
458600,19,7975766
458700,20,7977552
458800,34,7979372
458900,30,7981081
459000,25,7982829
459100,16,7984546
459200,15,7986333
459300,16,7988069
459400,15,7989752
459500,14,7991509
459600,15,7993319
459700,16,7995079
459800,16,7996805
459900,16,7998593
460000,21,8000240
460100,26,8001926
460200,16,8003611
460300,15,8005330
460400,15,8007045
460500,20,8008788
460600,15,8010544
460700,17,8012271
460800,15,8014001
460900,16,8015723
461000,15,8017494
461100,16,8019190
461200,16,8020798
461300,16,8022456
461400,25,8024186
461500,20,8025866
461600,24,8027582
461700,15,8029337
461800,19,8031083
461900,15,8032782
462000,34,8034501
462100,15,8036240
462200,20,8038000
462300,25,8039672
462400,16,8041424
462500,16,8043086
462600,20,8044828
462700,16,8046552
462800,29,8048316
462900,15,8050022
463000,16,8051675
463100,16,8053362
463200,25,8055023
463300,15,8056739
463400,15,8058460
463500,20,8060159
463600,21,8061851
463700,15,8063575
463800,20,8065343
463900,24,8066981
464000,30,8068715
464100,16,8070410
464200,30,8072064
464300,16,8073765
464400,16,8075494
464500,16,8077200
464600,25,8078913
464700,27,8080661
464800,24,8082376
464900,15,8084165
465000,16,8085815
465100,30,8087487
465200,23,8089201
465300,21,8090901
465400,19,8092650
465500,16,8094385
465600,39,8096179
465700,21,8097809
465800,29,8099591
465900,15,8101423
466000,20,8103170
466100,20,8104834
466200,26,8106525
466300,25,8108268
466400,19,8109964
466500,15,8111716
466600,19,8113489
466700,21,8115252
466800,41,8116961
466900,15,8118675
467000,20,8120413
467100,15,8122167
467200,15,8123894
467300,35,8125642
467400,17,8127376
467500,15,8129056
467600,20,8130760
467700,24,8132417
467800,16,8134139
467900,29,8135909
468000,16,8137659
468100,15,8139361
468200,30,8141069
468300,26,8142834
468400,14,8144508
468500,15,8146213
468600,24,8147945
468700,26,8149610
468800,15,8151307
468900,22,8153030
469000,20,8154766
469100,21,8156523
469200,25,8158240
469300,15,8159940
469400,26,8161621
469500,16,8163345
469600,29,8165179
469700,20,8166918
469800,30,8168675
469900,21,8170372
470000,19,8172159
470100,22,8173870
470200,25,8175622
470300,22,8177365
470400,16,8179095
470500,19,8180839
470600,16,8182538
470700,21,8184167
470800,16,8185905
470900,31,8187637
471000,20,8189328
471100,16,8191068
471200,20,8192763
471300,20,8194507
471400,16,8196274
471500,31,8197967
471600,15,8199707
471700,15,8201414
471800,20,8203096
471900,25,8204862
472000,26,8206558
472100,21,8208355
472200,16,8210161
472300,16,8211863
472400,24,8213583
472500,16,8215362
472600,15,8217105
472700,24,8218809
472800,25,8220488
472900,15,8222176
473000,15,8223953
473100,16,8225795
473200,16,8227476
473300,20,8229166
473400,16,8230901
473500,16,8232635
473600,20,8234365
473700,15,8236126
473800,20,8237818
473900,22,8239620
474000,19,8241334
474100,14,8243097
474200,24,8244808
474300,19,8246539
474400,16,8248279
474500,20,8250043
474600,19,8251749
474700,16,8253457
474800,20,8255188
474900,16,8256927
475000,15,8258632
475100,29,8260344
475200,15,8262076
475300,16,8263865
475400,14,8265530
475500,15,8267196
475600,20,8268848
475700,16,8270568
475800,20,8272280
475900,21,8274025
476000,22,8275770
476100,16,8277547
476200,16,8279271
476300,15,8280962
476400,15,8282671
476500,15,8284325
476600,30,8286031
476700,15,8287736
476800,39,8289467
476900,16,8291155
477000,15,8292820
477100,20,8294547
477200,15,8296286
477300,15,8298042
477400,15,8299721
477500,15,8301377
477600,21,8303065
477700,20,8304821
477800,31,8306559
477900,32,8308287
478000,17,8310017
478100,16,8311715
478200,19,8313516
478300,15,8315180
478400,14,8316892
478500,16,8318545
478600,47,8320235
478700,26,8321929
478800,25,8323634
478900,16,8325364
479000,16,8327103
479100,20,8328826
479200,19,8330566
479300,17,8332237
479400,27,8333904
479500,17,8335565
479600,15,8337294
479700,25,8338971
479800,16,8340754
479900,32,8342436
480000,21,8344113
480100,15,8345797
480200,20,8347587
480300,15,8349333
480400,26,8351044
480500,20,8352718
480600,16,8354443
480700,15,8356122
480800,21,8357819
480900,22,8359589
481000,15,8361263
481100,15,8362923
481200,20,8364621
481300,15,8366310
481400,21,8368037
481500,15,8369833
481600,42,8371533
481700,19,8373265
481800,15,8375007
481900,20,8376719
482000,24,8378388
482100,15,8380071
482200,15,8381751
482300,20,8383510
482400,15,8385229
482500,30,8386950
482600,16,8388664
482700,15,8390334
482800,19,8392100
482900,20,8393799
483000,20,8395550
483100,16,8397273
483200,20,8399038
483300,15,8400774
483400,21,8402469
483500,14,8404153
483600,20,8405926
483700,15,8407659
483800,19,8409308
483900,16,8410992
484000,16,8412691
484100,17,8414477
484200,20,8416172
484300,27,8417920
484400,15,8419644
484500,15,8421302
484600,21,8423023
484700,30,8424764
484800,15,8426478
484900,15,8428206
485000,16,8429901
485100,30,8431651
485200,20,8433306
485300,26,8435099
485400,21,8436805
485500,26,8438488
485600,15,8440212
485700,26,8441918
485800,15,8443612
485900,21,8445331
486000,29,8447025
486100,16,8448733
486200,28,8450463
486300,15,8452140
486400,15,8453882
486500,20,8455533
486600,20,8457179
486700,16,8458911
486800,19,8460666
486900,26,8462373
487000,21,8464062
487100,20,8465801
487200,21,8467575
487300,17,8469275
487400,20,8471040
487500,20,8472861
487600,16,8474620
487700,15,8476351
487800,20,8478030
487900,15,8479788
488000,22,8481551
488100,15,8483241
488200,21,8484976
488300,15,8486663
488400,39,8488391
488500,16,8490104
488600,15,8491767
488700,29,8493476
488800,25,8495212
488900,15,8496940
489000,19,8498691
489100,27,8500406
489200,20,8502169
489300,20,8503946
489400,29,8505781
489500,24,8507575
489600,16,8509306
489700,17,8511060
489800,20,8512794
489900,20,8514516
490000,20,8516251
490100,15,8517906
490200,20,8519643
490300,15,8521362
490400,20,8523093
490500,16,8524884
490600,20,8526632
490700,15,8528379
490800,17,8530104
490900,15,8531876
491000,20,8533555
491100,27,8535272
491200,16,8537068
491300,21,8538884
491400,20,8540646
491500,35,8542394
491600,25,8544081
491700,20,8545826
491800,19,8547576
491900,30,8549355
492000,24,8551126
492100,16,8552830
492200,16,8554548
492300,16,8556231
492400,16,8557943
492500,29,8559630
492600,15,8561390
492700,20,8563068
492800,30,8564821
492900,25,8566497
493000,16,8568199
493100,19,8569935
493200,30,8571706
493300,15,8573392
493400,25,8575026
493500,20,8576755
493600,16,8578525
493700,16,8580180
493800,14,8581903
493900,20,8583537
494000,15,8585279
494100,16,8587004
494200,29,8588671
494300,16,8590426
494400,19,8592205
494500,22,8593948
494600,15,8595682
494700,15,8597356
494800,15,8599064
494900,30,8600775
495000,15,8602450
495100,16,8604200
495200,21,8605967
495300,16,8607710
495400,16,8609470
495500,20,8611246
495600,20,8613015
495700,15,8614743
495800,31,8616457
495900,20,8618122
496000,20,8619802
496100,20,8621517
496200,20,8623256
496300,25,8624980
496400,22,8626704
496500,22,8628417
496600,41,8630201
496700,15,8631930
496800,24,8633697
496900,20,8635403
497000,25,8637053
497100,14,8638806
497200,21,8640558
497300,22,8642267
497400,19,8644001
497500,15,8645696
497600,25,8647487
497700,26,8649207
497800,16,8650897
497900,21,8652605
498000,14,8654295
498100,19,8655997
498200,15,8657753
498300,15,8659474
498400,31,8661219
498500,14,8662892
498600,20,8664682
498700,19,8666489
498800,19,8668199
498900,19,8669883
499000,20,8671632
499100,31,8673398
499200,40,8675192
499300,15,8676907
499400,36,8678676
499500,28,8680436
499600,19,8682249
499700,31,8684072
499800,16,8685793
499900,21,8687516
500000,16,8689247
500100,24,8690932
500200,16,8692625
500300,15,8694318
500400,15,8696039
500500,20,8697740
500600,15,8699544
500700,19,8701260
500800,16,8702921
500900,15,8704569
501000,30,8706327
501100,27,8707992
501200,19,8709724
501300,14,8711474
501400,20,8713230
501500,20,8714967
501600,25,8716650
501700,20,8718389
501800,25,8720146
501900,16,8721830
502000,25,8723512
502100,16,8725142
502200,19,8726821
502300,25,8728570
502400,15,8730261
502500,15,8731964
502600,20,8733622
502700,15,8735377
502800,21,8737141
502900,35,8738899
503000,21,8740589
503100,16,8742263
503200,20,8744011
503300,15,8745701
503400,16,8747399
503500,15,8749184
503600,20,8750998
503700,15,8752774
503800,19,8754537
503900,19,8756281
504000,16,8757968
504100,21,8759751
504200,15,8761441
504300,16,8763102
504400,15,8764798
504500,15,8766518
504600,16,8768205
504700,20,8769877
504800,26,8771627
504900,20,8773382
505000,16,8775163
505100,20,8776909
505200,24,8778639
505300,16,8780390
505400,16,8782113
505500,21,8783822
505600,19,8785642
505700,16,8787335
505800,24,8789093
505900,20,8790812
506000,25,8792539
506100,21,8794297
506200,19,8795995
506300,15,8797768
506400,36,8799493
506500,19,8801191
506600,20,8802965
506700,15,8804783
506800,15,8806493
506900,19,8808266
507000,16,8809946
507100,16,8811669
507200,20,8813428
507300,21,8815230
507400,16,8817010
507500,20,8818736
507600,25,8820526
507700,16,8822259
507800,27,8823991
507900,15,8825769
508000,25,8827581
508100,36,8829316
508200,16,8830989
508300,15,8832691
508400,24,8834418
508500,15,8836161
508600,20,8837872
508700,16,8839610
508800,26,8841382
508900,20,8843109
509000,27,8844845
509100,16,8846531
509200,27,8848255
509300,25,8849960
509400,20,8851655
509500,25,8853374
509600,20,8855083
509700,15,8856816
509800,20,8858505
509900,15,8860254
510000,23,8862054
510100,26,8863792
510200,30,8865570
510300,15,8867247
510400,16,8868973
510500,29,8870707
510600,16,8872389
510700,15,8874171
510800,19,8875913
510900,24,8877692
511000,15,8879457
511100,20,8881214
511200,15,8882907
511300,15,8884617
511400,20,8886371
511500,19,8888025
511600,29,8889784
511700,15,8891505
511800,16,8893192
511900,15,8894935
512000,15,8896769
512100,16,8898495
512200,15,8900218
512300,21,8901928
512400,25,8903673
512500,16,8905409
512600,15,8907097
512700,15,8908770
512800,21,8910518
512900,15,8912262
513000,24,8914113
513100,16,8915850
513200,19,8917541
513300,14,8919321
513400,25,8921078
513500,15,8922805
513600,20,8924499
513700,31,8926237
513800,36,8927983
513900,31,8929682
514000,20,8931436
514100,23,8933183
514200,16,8934982
514300,21,8936658
514400,15,8938356
514500,16,8940025
514600,15,8941755
514700,15,8943462
514800,25,8945211
514900,26,8946980
515000,29,8948710
515100,16,8950453
515200,22,8952162
515300,16,8953880
515400,27,8955628
515500,20,8957413
515600,21,8959183
515700,16,8960972
515800,15,8962731
515900,21,8964454
516000,20,8966232
516100,16,8967985
516200,16,8969722
516300,15,8971429
516400,25,8973140
516500,19,8974918
516600,20,8976665
516700,15,8978384
516800,16,8980114
516900,15,8981859
517000,30,8983540
517100,15,8985231
517200,16,8986966
517300,16,8988696
517400,20,8990413
517500,16,8992167
517600,30,8993848
517700,21,8995537
517800,16,8997227
517900,15,8998939
518000,19,9000730
518100,16,9002448
518200,16,9004185
518300,15,9005890
518400,24,9007612
518500,26,9009408
518600,25,9011153
518700,16,9012898
518800,19,9014600
518900,24,9016332
519000,19,9018021
519100,20,9019743
519200,16,9021547
519300,20,9023258
519400,20,9024974
519500,26,9026727
519600,20,9028443
519700,20,9030211
519800,16,9031927
519900,30,9033605
520000,20,9035363
520100,15,9037087
520200,20,9038838
520300,25,9040558
520400,16,9042290
520500,20,9044023
520600,15,9045720
520700,25,9047470
520800,20,9049167
520900,15,9050845
521000,15,9052536
521100,21,9054309
521200,20,9056030
521300,21,9057765
521400,16,9059473
521500,15,9061237
521600,30,9063049
521700,16,9064752
521800,16,9066456
521900,26,9068133
522000,20,9069870
522100,24,9071607
522200,20,9073282
522300,15,9075032
522400,24,9076736
522500,22,9078467
522600,21,9080174
522700,15,9081869
522800,19,9083588
522900,20,9085325
523000,19,9087066
523100,15,9088770
523200,20,9090499
523300,15,9092187
523400,20,9093953
523500,22,9095679
523600,19,9097362
523700,17,9099074
523800,20,9100844
523900,22,9102566
524000,19,9104289
524100,20,9106016
524200,25,9107808
524300,15,9109559
524400,16,9111359
524500,15,9113090
524600,16,9114817
524700,21,9116525
524800,15,9118258
524900,16,9119956
525000,20,9121699
525100,16,9123375
525200,20,9125066
525300,20,9126811
525400,15,9128538
525500,15,9130221
525600,15,9131940
525700,21,9133700
525800,21,9135443
525900,16,9137164
526000,21,9138825
526100,16,9140508
526200,16,9142235
526300,28,9143935
526400,15,9145637
526500,16,9147340
526600,15,9149078
526700,20,9150741
526800,16,9152420
526900,16,9154056
527000,16,9155732
527100,25,9157437
527200,31,9159162
527300,15,9160852
527400,15,9162558
527500,16,9164292
527600,20,9165992
527700,16,9167634
527800,25,9169342
527900,24,9171004
528000,16,9172671
528100,21,9174356
528200,21,9176106
528300,20,9177804
528400,22,9179553
528500,16,9181241
528600,15,9182967
528700,32,9184606
528800,15,9186324
528900,15,9188059
529000,16,9189787
529100,16,9191436
529200,23,9193173
529300,20,9194889
529400,15,9196608
529500,16,9198348
529600,16,9200021
529700,21,9201714
529800,15,9203397
529900,25,9205145
530000,16,9206818
530100,22,9208540
530200,24,9210291
530300,26,9211970
530400,14,9213708
530500,25,9215402
530600,27,9217137
530700,20,9218851
530800,27,9220567
530900,20,9222336
531000,20,9224047
531100,20,9225789
531200,14,9227519
531300,15,9229272
531400,16,9230978
531500,16,9232724
531600,16,9234405
531700,20,9236136
531800,25,9237840
531900,14,9239558
532000,15,9241286
532100,16,9242966
532200,16,9244671
532300,16,9246390
532400,15,9248081
532500,16,9249833
532600,20,9251535
532700,16,9253260
532800,16,9254964
532900,15,9256649
533000,15,9258391
533100,21,9260138
533200,15,9261835
533300,16,9263590
533400,21,9265316
533500,21,9266997
533600,31,9268679
533700,15,9270379
533800,21,9272058
533900,14,9273712
534000,36,9275403
534100,15,9277080
534200,20,9278743
534300,16,9280404
534400,15,9282085
534500,15,9283803
534600,15,9285515
534700,26,9287216
534800,21,9288918
534900,16,9290582
535000,15,9292216
535100,15,9293896
535200,15,9295550
535300,16,9297199
535400,16,9298865
535500,16,9300550
535600,15,9302272
535700,15,9303932
535800,15,9305637
535900,20,9307314
536000,16,9309032
536100,27,9310737
536200,21,9312464
536300,20,9314135
536400,19,9315842
536500,25,9317620
536600,32,9319450
536700,15,9321128
536800,25,9322929
536900,20,9324617
537000,15,9326286
537100,15,9327997
537200,16,9329645
537300,17,9331331
537400,15,9332994
537500,19,9334697
537600,22,9336470
537700,20,9338215
537800,16,9339866
537900,21,9341575
538000,20,9343301
538100,19,9345025
538200,20,9346730
538300,31,9348488
538400,15,9350225
538500,15,9352026
538600,24,9353731
538700,15,9355481
538800,16,9357159
538900,15,9358798
539000,15,9360421
539100,15,9362075
539200,16,9363719
539300,25,9365441
539400,15,9367220
539500,15,9368943
539600,22,9370622
539700,15,9372353
539800,15,9374063
539900,16,9375782
540000,16,9377499
540100,16,9379235
540200,15,9380921
540300,16,9382685
540400,20,9384344
540500,16,9387324
540600,25,9389100
540700,16,9390921
540800,15,9392604
540900,22,9394323
541000,20,9396025
541100,30,9397804
541200,15,9399540
541300,15,9401290
541400,21,9403006
541500,24,9404705
541600,20,9406387
541700,20,9408112
541800,14,9409812
541900,15,9411515
542000,25,9413217
542100,15,9414852
542200,29,9416609
542300,16,9418271
542400,15,9419979
542500,26,9421653
542600,16,9423337
542700,16,9425008
542800,16,9426726
542900,16,9428446
543000,15,9430125
543100,15,9431834
543200,15,9433550
543300,21,9435255
543400,20,9436961
543500,15,9438638
543600,19,9440312
543700,15,9442001
543800,26,9443724
543900,16,9445473
544000,15,9447139
544100,15,9448774
544200,25,9450451
544300,16,9452113
544400,15,9453787
544500,14,9455464
544600,15,9457162
544700,15,9458879
544800,25,9460607
544900,20,9462366
545000,16,9464102
545100,16,9465723
545200,15,9467367
545300,25,9469068
545400,20,9470767
545500,14,9472464
545600,16,9474139
545700,16,9475892
545800,15,9477542
545900,16,9479280
546000,30,9480997
546100,25,9482723
546200,25,9484399
546300,20,9486133
546400,15,9487874
546500,25,9489616
546600,20,9491309
546700,21,9492995
546800,19,9494762
546900,14,9496414
547000,15,9498110
547100,16,9499776
547200,25,9501507
547300,26,9503184
547400,19,9504911
547500,15,9506667
547600,25,9508371
547700,20,9510068
547800,21,9511823
547900,14,9513535
548000,15,9515340
548100,15,9517032
548200,26,9518715
548300,16,9520439
548400,14,9522156
548500,16,9523882
548600,19,9525636
548700,16,9527410
548800,16,9529094
548900,16,9530859
549000,21,9532605
549100,15,9534365
549200,16,9536081
549300,26,9537753
549400,15,9539441
549500,15,9541137
549600,16,9542861
549700,25,9544607
549800,20,9546291
549900,26,9548053
550000,24,9549783
550100,20,9551475
550200,16,9553221
550300,16,9554881
550400,16,9556604
550500,15,9558317
550600,26,9560082
550700,15,9561851
550800,24,9563615
550900,20,9565333
551000,33,9567025
551100,16,9568666
551200,15,9570298
551300,21,9572014
551400,25,9573756
551500,15,9575406
551600,15,9577084
551700,15,9578802
551800,29,9580482
551900,15,9582241
552000,26,9583998
552100,16,9585707
552200,20,9587392
552300,16,9589130
552400,15,9590871
552500,32,9592630
552600,15,9594386
552700,24,9596136
552800,15,9597873
552900,17,9599693
553000,16,9601477
553100,16,9603218
553200,20,9604885
553300,21,9606577
553400,36,9608323
553500,15,9610064
553600,21,9611721
553700,20,9613408
553800,15,9615125
553900,14,9616802
554000,14,9618588
554100,15,9620281
554200,15,9621971
554300,20,9623676
554400,16,9625392
554500,15,9627084
554600,21,9628837
554700,27,9630609
554800,19,9632294
554900,20,9635388
555000,20,9637078
555100,19,9638819
555200,39,9640565
555300,21,9642273
555400,15,9643984
555500,19,9645737
555600,15,9647451
555700,16,9649145
555800,14,9650850
555900,16,9652560
556000,19,9654302
556100,19,9656031
556200,19,9657818
556300,31,9659557
556400,19,9661259
556500,20,9662964
556600,31,9664663
556700,15,9666390
556800,25,9668107
556900,16,9669814
557000,16,9671612
557100,31,9673419
557200,16,9675150
557300,20,9676848
557400,41,9678652
557500,15,9680423
557600,15,9682126
557700,25,9683903
557800,29,9685617
557900,20,9687355
558000,15,9689097
558100,21,9690837
558200,20,9692588
558300,15,9694240
558400,21,9695933
558500,14,9697630
558600,16,9699367
558700,21,9701052
558800,15,9702769
558900,15,9704472
559000,21,9706219
559100,20,9707898
559200,20,9709630
559300,16,9711359
559400,15,9713051
559500,20,9714775
559600,16,9716493
559700,15,9718185
559800,15,9719888
559900,20,9721590
560000,27,9723315
560100,16,9724990
560200,31,9726741
560300,15,9728396
560400,16,9730088
560500,20,9731766
560600,15,9733515
560700,15,9735223
560800,15,9736901
560900,25,9738607
561000,16,9740370
561100,16,9742085
561200,15,9743895
561300,20,9745537
561400,15,9747179
561500,15,9748942
561600,21,9750609
561700,15,9752321
561800,21,9754005
561900,15,9755741
562000,21,9757390
562100,16,9759095
562200,16,9760823
562300,22,9762527
562400,16,9764208
562500,20,9765931
562600,16,9767627
562700,24,9769338
562800,20,9771013
562900,21,9772745
563000,29,9774468
563100,21,9776169
563200,15,9777920
563300,20,9779688
563400,15,9781410
563500,31,9783173
563600,21,9784913
563700,16,9786634
563800,16,9788370
563900,30,9790082
564000,28,9791832
564100,15,9793550
564200,19,9795246
564300,20,9796944
564400,33,9798618
564500,16,9800351
564600,19,9802018
564700,15,9803711
564800,15,9805448
564900,19,9807140
565000,25,9808852
565100,25,9810489
565200,20,9812229
565300,15,9813987
565400,17,9815661
565500,20,9817345
565600,21,9819056
565700,24,9820757
565800,15,9822419
565900,15,9824084
566000,29,9825812
566100,15,9827588
566200,16,9829314
566300,16,9831078
566400,16,9832766
566500,16,9834441
566600,15,9836142
566700,20,9837859
566800,16,9839589
566900,24,9841249
567000,25,9842948
567100,21,9844666
567200,25,9846330
567300,16,9848063
567400,25,9849755
567500,16,9851434
567600,20,9853122
567700,15,9854834
567800,19,9856551
567900,15,9858216
568000,15,9859880
568100,20,9861641
568200,15,9863362
568300,16,9865118
568400,29,9866897
568500,20,9868552
568600,25,9870288
568700,26,9871952
568800,15,9873678
568900,21,9875376
569000,20,9877154
569100,16,9878902
569200,28,9880615
569300,14,9882349
569400,16,9884091
569500,21,9885903
569600,40,9887575
569700,15,9889250
569800,14,9890891
569900,16,9892532
570000,15,9894211
570100,15,9895987
570200,15,9897689
570300,15,9899426
570400,22,9901150
570500,26,9902825
570600,14,9904473
570700,16,9906246
570800,24,9907935
570900,20,9909750
571000,25,9911468
571100,15,9913199
571200,15,9914966
571300,15,9916685
571400,14,9918464
571500,15,9920110
571600,30,9921810
571700,15,9923555
571800,25,9925288
571900,16,9926982
572000,24,9928679
572100,26,9930366
572200,20,9932076
572300,20,9933754
572400,19,9935443
572500,14,9937152
572600,15,9938863
572700,15,9940583
572800,21,9942343
572900,16,9944046
573000,14,9945745
573100,29,9947458
573200,16,9949165
573300,15,9950911
573400,29,9952626
573500,25,9954453
573600,15,9956169
573700,25,9957833
573800,15,9959492
573900,21,9961132
574000,16,9962820
574100,21,9964493
574200,30,9966221
574300,21,9967985
574400,14,9969697
574500,25,9971485
574600,16,9973193
574700,15,9974912
574800,15,9976632
574900,15,9978324
575000,20,9980023
575100,29,9981681
575200,15,9983325
575300,14,9985007
575400,26,9986761
575500,22,9988519
575600,15,9990201
575700,16,9991923
575800,15,9993629
575900,16,9995322
576000,15,9997032
576100,15,9998677
576200,21,10000368
576300,21,10002056
576400,27,10003734
576500,25,10005498
576600,19,10007225
576700,21,10008912
576800,16,10010667
576900,31,10012517
577000,21,10014215
577100,32,10015996
577200,15,10017693
577300,15,10019484
577400,19,10021200
577500,15,10022891
577600,21,10024648
577700,24,10026329
577800,16,10027999
577900,21,10029672
578000,19,10031340
578100,16,10033063
578200,20,10034738
578300,26,10036446
578400,25,10038143
578500,15,10039841
578600,21,10041528
578700,20,10043281
578800,15,10044960
578900,21,10046696
579000,26,10048395
579100,15,10050107
579200,51,10051867
579300,15,10053603
579400,15,10055333
579500,24,10056988
579600,16,10058763
579700,16,10060483
579800,22,10062180
579900,15,10063878
580000,25,10065629
580100,21,10067365
580200,20,10069127
580300,14,10070835
580400,16,10072603
580500,16,10074391
580600,25,10076119
580700,16,10077841
580800,15,10079590
580900,15,10081300
581000,31,10082991
581100,19,10084719
581200,20,10086457
581300,25,10088098
581400,15,10089838
581500,16,10091569
581600,25,10093311
581700,15,10095125
581800,15,10096797
581900,15,10098517
582000,19,10100266
582100,21,10101960
582200,35,10103710
582300,16,10105429
582400,15,10107103
582500,14,10108787
582600,20,10110514
582700,16,10112247
582800,15,10113923
582900,22,10115641
583000,20,10117320
583100,16,10119056
583200,21,10120772
583300,15,10122462
583400,29,10124149
583500,15,10125852
583600,19,10127545
583700,19,10129383
583800,35,10131061
583900,22,10132791
584000,35,10134552
584100,20,10136254
584200,16,10138018
584300,16,10139694
584400,34,10141393
584500,21,10143102
584600,15,10144871
584700,29,10146705
584800,20,10148434
584900,15,10150121
585000,30,10151905
585100,34,10153640
585200,20,10155422
585300,21,10157143
585400,16,10158848
585500,14,10160534
585600,26,10162250
585700,16,10164008
585800,16,10165781
585900,26,10167487
586000,26,10169244
586100,37,10170964
586200,26,10172689
586300,21,10174422
586400,19,10176147
586500,20,10177828
586600,19,10179534
586700,16,10181290
586800,16,10182944
586900,16,10184645
587000,16,10186357
587100,20,10188090
587200,15,10189823
587300,15,10191569
587400,20,10193283
587500,26,10195014
587600,26,10196714
587700,15,10198464
587800,21,10200307
587900,15,10202003
588000,19,10203671
588100,16,10205450
588200,25,10207206
588300,16,10208889
588400,19,10210605
588500,15,10212323
588600,19,10214050
588700,16,10215774
588800,15,10217559
588900,15,10219322
589000,21,10220968
589100,20,10222679
589200,15,10224344
589300,15,10226124
589400,40,10227877
589500,20,10229554
589600,24,10231266
589700,27,10233015
589800,21,10234759
589900,16,10236570
590000,15,10238315
590100,16,10240062
590200,31,10241749
590300,16,10243495
590400,16,10245285
590500,15,10247029
590600,16,10248766
590700,20,10250477
590800,21,10252209
590900,15,10253978
591000,19,10255614
591100,16,10257277
591200,20,10258907
591300,16,10260677
591400,16,10262322
591500,15,10264043
591600,19,10265803
591700,15,10267503
591800,26,10269234
591900,21,10271003
592000,16,10272740
592100,16,10274457
592200,16,10276166
592300,15,10277820
592400,21,10279585
592500,15,10281266
592600,21,10282968
592700,16,10284625
592800,15,10286353
592900,15,10288125
593000,16,10289796
593100,20,10291565
593200,16,10293246
593300,15,10295039
593400,19,10296817
593500,20,10298505
593600,22,10300221
593700,20,10301920
593800,15,10303613
593900,20,10305331
594000,32,10307061
594100,16,10308809
594200,31,10310541
594300,21,10312256
594400,15,10313950
594500,15,10315647
594600,20,10317391
594700,22,10319121
594800,15,10320820
594900,15,10322501
595000,21,10324238
595100,20,10325958
595200,24,10327663
595300,22,10329306
595400,16,10330988
595500,15,10332686
595600,16,10334397
595700,21,10336124
595800,24,10337790
595900,40,10339567
596000,16,10341297
596100,24,10343034
596200,22,10344673
596300,15,10346344
596400,26,10348032
596500,16,10349724
596600,16,10351432
596700,27,10353195
596800,30,10354938
596900,15,10356762
597000,20,10358536
597100,14,10360196
597200,24,10361897
597300,15,10363649
597400,25,10365377
597500,29,10367111
597600,24,10368842
597700,25,10370583
