N,T,Total_T
130300,14,1910059
130400,16,1911563
130500,15,1913047
130600,14,1914534
130700,15,1916020
130800,15,1917485
130900,14,1918957
131000,15,1920428
131100,15,1921885
131200,14,1923344
131300,14,1924801
131400,15,1926257
131500,14,1927701
131600,14,1929160
131700,14,1930618
131800,14,1932071
131900,14,1933516
132000,15,1934971
132100,14,1936433
132200,14,1937908
132300,14,1939364
132400,15,1940813
132500,14,1942268
132600,14,1943720
132700,15,1945178
132800,14,1946632
132900,15,1948090
133000,14,1949542
133100,14,1951002
133200,14,1952458
133300,14,1953915
133400,14,1955372
133500,14,1956833
133600,15,1958285
133700,14,1959749
133800,14,1961214
133900,15,1962685
134000,14,1964140
134100,15,1965586
134200,15,1967043
134300,15,1968499
134400,15,1969962
134500,14,1971426
134600,15,1972891
134700,15,1974359
134800,14,1975830
134900,14,1977294
135000,15,1978753
135100,14,1980214
135200,14,1981665
135300,14,1983129
135400,15,1984587
135500,15,1986044
135600,14,1987509
135700,15,1988968
135800,15,1990435
135900,14,1991899
136000,14,1993364
136100,14,1994827
136200,14,1996283
136300,14,1997743
136400,14,1999202
136500,14,2000668
136600,14,2002126
136700,15,2003585
136800,15,2005048
136900,15,2006504
137000,14,2007956
137100,16,2009419
137200,14,2010887
137300,14,2012349
137400,14,2013804
137500,14,2015267
137600,14,2016718
137700,14,2018179
137800,15,2019640
137900,14,2021099
138000,15,2022565
138100,14,2024036
138200,15,2025513
138300,14,2026973
138400,15,2028439
138500,15,2029908
138600,15,2031368
138700,14,2032819
138800,15,2034296
138900,16,2035768
139000,14,2037253
139100,14,2038720
139200,14,2040221
139300,14,2041707
139400,15,2043167
139500,14,2044630
139600,15,2046092
139700,15,2047543
139800,15,2049005
139900,15,2050464
140000,14,2051933
140100,14,2053398
140200,15,2054854
140300,14,2056312
140400,15,2057769
140500,14,2059243
140600,15,2060712
140700,14,2062177
140800,14,2063632
140900,14,2065097
141000,15,2066549
141100,15,2068017
141200,14,2069468
141300,14,2070937
141400,14,2072396
141500,14,2073857
141600,14,2075320
141700,14,2076778
141800,15,2078245
141900,15,2079706
142000,14,2081169
142100,14,2082653
142200,15,2084116
142300,14,2085582
142400,14,2087049
142500,15,2088503
142600,14,2089970
142700,15,2091440
142800,14,2092911
142900,15,2094396
143000,14,2095862
143100,14,2097353
143200,14,2098828
143300,15,2100348
143400,14,2101838
143500,14,2103296
143600,15,2104760
143700,15,2106215
143800,16,2107691
143900,14,2109159
144000,14,2110618
144100,14,2112085
144200,15,2113555
144300,16,2115022
144400,14,2116506
144500,14,2117968
144600,14,2119434
144700,14,2120892
144800,14,2122345
144900,15,2123829
145000,14,2125288
145100,14,2126752
145200,14,2128236
145300,15,2129728
145400,15,2131238
145500,14,2132691
145600,15,2134153
145700,15,2135617
